Timestamp,GPU_0,GPU_1,GPU_2,GPU_3,GPU_4,GPU_5,GPU_6,GPU_7
1755316023,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316024,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316025,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316026,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316027,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316028,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316029,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316031,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316032,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316033,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316034,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316035,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316036,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316037,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316038,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316039,625607903,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316041,625607904,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316042,625616863,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316043,625625313,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316044,625634117,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316045,625642878,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316046,625651709,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316047,625660578,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316048,625669283,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316050,625678125,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316051,625686947,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316052,625695776,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316053,625704520,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316054,625713283,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316055,625722100,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316056,625730912,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316057,625739707,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316058,625748519,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316060,625757230,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316061,625766002,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316062,625774790,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316063,625783590,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
1755316064,625792312,2528472448,2525808399,2527622449,2525392964,2524877386,2524613853,2527398214
