Timestamp,GPU
1744680429,2938850192
1744680430,2938850192
1744680431,2938850192
1744680432,2938850192
1744680433,2938850192
1744680434,2938850192
1744680436,2938850192
1744680437,2938850192
1744680438,2938850192
1744680439,2938850192
1744680440,2938850192
1744680441,2938850195
1744680442,2938850200
1744680443,2938850206
1744680444,2938850211
1744680445,2938850217
1744680446,2938850222
1744680448,2938850228
1744680449,2938850233
1744680450,2938850239
1744680451,2938850244
1744680452,2938850250
1744680453,2938850255
1744680454,2938850261
1744680455,2938850266
1744680456,2938850272
1744680457,2938850277
1744680458,2938850283
1744680460,2938850288
1744680461,2938850294
1744680462,2938850299
1744680463,2938850305
1744680464,2938850310
1744680465,2938850315
1744680466,2938850321
1744680467,2938850326
1744680468,2938850332
1744680469,2938850337
1744680471,2938850343
1744680472,2938850348
1744680473,2938850354
1744680474,2938850359
1744680475,2938850365
1744680476,2938850370
1744680477,2938850376
1744680478,2938850381
1744680479,2938850387
1744680480,2938850392
1744680481,2938850398
1744680483,2938850403
1744680484,2938850409
1744680485,2938850414
1744680486,2938850420
1744680487,2938850425
1744680488,2938850430
1744680489,2938850436
1744680490,2938850441
1744680491,2938850447
1744680492,2938850452
1744680493,2938850458
1744680495,2938850463
1744680496,2938850469
1744680497,2938850478
1744680498,2938850478
1744680499,2938850478
1744680500,2938850478
1744680501,2938850478
1744680502,2938850478
1744680503,2938850478
1744680504,2938850478
1744680505,2938850478
1744680507,2938850478
